1.986817606554603655e-01,-2.502013850135136330e+00,-2.506224933363765928e+01,2.256023548350252383e+01,-1.986817606554603655e-01
3.973587432873667002e-01,-2.153770911351551298e+00,-2.475084695337119101e+01,2.259707604201964060e+01,-3.973587432873667002e-01
5.960261705615583772e-01,-1.800825166942747968e+00,-2.442957283943336222e+01,2.262874767249061136e+01,-5.960261705615583772e-01
7.946792665224133856e-01,-1.442990453802098560e+00,-2.409804686147376884e+01,2.265505640767166895e+01,-7.946792665224133856e-01
9.933132572814954431e-01,-1.080063609807609959e+00,-2.375585495293739768e+01,2.267579134312978439e+01,-9.933132572814954431e-01
1.191923371705457368e+00,-7.118223434916280956e-01,-2.340254485117446492e+01,2.269072250768283538e+01,-1.191923371705457368e+00
1.390504842102949556e+00,-3.380227429287495644e-01,-2.303762111596737938e+01,2.269959837303863281e+01,-1.390504842102949556e+00
1.589052904910290165e+00,4.160365387355637740e-02,-2.266053927104372789e+01,2.270214292491728258e+01,-1.589052904910290165e+00
1.787562801375648158e+00,4.273533254284153093e-01,-2.227069887188146424e+01,2.269805219730987744e+01,-1.787562801375648158e+00
1.986029778241496624e+00,8.195548956412405106e-01,-2.186743524865811494e+01,2.268699014429935445e+01,-1.986029778241496624e+00
2.184449088425089336e+00,1.218574086995882544e+00,-2.145000960055129013e+01,2.266858368754717290e+01,-2.184449088425089336e+00
2.382815991696718427e+00,1.624819708975513866e+00,-2.101759701954997794e+01,2.264241672852548959e+01,-2.382815991696718427e+00
2.581125755355516915e+00,2.038750959649024086e+00,-2.056927188791494032e+01,2.260802284756396219e+01,-2.581125755355516915e+00
2.779373654902560276e+00,2.460886411222299230e+00,-2.010398990768949545e+01,2.256487631891179646e+01,-2.779373654902560276e+00
2.977554974711027924e+00,2.891815181013344116e+00,-1.962056575934261460e+01,2.251238094035595694e+01,-2.977554974711027924e+00
3.175665008693203006e+00,3.332210976208289210e+00,-1.911764501283030171e+01,2.244985598903858914e+01,-3.175665008693203006e+00
3.373699060964052698e+00,3.782849973025046886e+00,-1.859366836982166760e+01,2.237651834284671537e+01,-3.373699060964052698e+00
3.571652446501184297e+00,4.244633895665835155e+00,-1.804682550632728066e+01,2.229145940199311582e+01,-3.571652446501184297e+00
3.769520491800925299e+00,4.718620275898675942e+00,-1.747499455404954460e+01,2.219361482994822055e+01,-3.769520491800925299e+00
3.967298535530315196e+00,5.206062834017957108e+00,-1.687566133895491305e+01,2.208172417297286927e+01,-3.967298535530315196e+00
4.164981929174787822e+00,5.708466462706801359e+00,-1.624580941402254552e+01,2.195427587672934422e+01,-4.164981929174787822e+00
4.362566037681297360e+00,6.227663850910055032e+00,-1.558176681195173963e+01,2.180943066286179288e+01,-4.362566037681297360e+00
4.560046240096706782e+00,6.765925187031028187e+00,-1.487898663920192632e+01,2.164491182623295273e+01,-4.560046240096706782e+00
4.757417930201208733e+00,7.326120306209430666e+00,-1.413172278185038522e+01,2.145784308805981411e+01,-4.757417930201208733e+00
4.954676517136541669e+00,7.911967680595061836e+00,-1.333253192543862120e+01,2.124449960603368126e+01,-4.954676517136541669e+00
5.151817426028846292e+00,8.528435024678165277e+00,-1.247147234468564569e+01,2.099990736936380742e+01,-5.151817426028846292e+00
5.348836098605900702e+00,9.182422600761718456e+00,-1.153473729289766325e+01,2.071715989365938526e+01,-5.348836098605900702e+00
5.545727993808582390e+00,9.884020057411500915e+00,-1.050214132540261147e+01,2.038616138281411239e+01,-5.545727993808582390e+00
5.742488588396322591e+00,1.064906579526846997e+01,-9.342001568240487330e+00,1.999106736350895730e+01,-5.742488588396322591e+00
5.939113377546381578e+00,1.150517892626811722e+01,-7.999073800020374492e+00,1.950425272628849171e+01,-5.939113377546381578e+00
5.939113377546381578e+00,4.699487767033516228e+00,-2.085718994215001842e+01,2.555667770918353199e+01,-5.939113377546381578e+00
5.939113377546381578e+00,7.460409341771299108e-01,-2.795979453110460611e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.317582228478037187e+00,-3.323297419693478361e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-4.882955140507481140e+00,-3.746140282855333226e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-7.113528332495227424e+00,-4.097377636676149848e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-9.096302103749948742e+00,-4.394614389488953776e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.088405154400797237e+01,-4.648633943315845585e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.251152728462654196e+01,-4.866636141975338603e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.400292628742671752e+01,-5.053728885897548651e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.537578654340645734e+01,-5.213704234845980068e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.664320640101593085e+01,-5.349479198207764341e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.781519844976548228e+01,-5.463363260847194880e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.889956155094987622e+01,-5.557229430605053011e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-1.990246804215983190e+01,-5.632628282897260874e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.082887404960800382e+01,-5.690866659123332028e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.168281522476008050e+01,-5.733063549301721906e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.246762549646592788e+01,-5.760190739117768999e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.318610238068631446e+01,-5.773102984509899471e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.384063408507025983e+01,-5.772560807068166611e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.443329856972660608e+01,-5.759247978306079574e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.496594153384523196e+01,-5.733785111879137020e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.544023824148198543e+01,-5.696740360809099002e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.585774274663744521e+01,-5.648637935775635555e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.621992717046587273e+01,-5.589964969516385196e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.652821306481723340e+01,-5.521177120211666534e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.678399646818655810e+01,-5.442703214016162860e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.698866796031994397e+01,-5.354949161323588669e+01,2.600000000000000000e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.714362881055281917e+01,-5.258301335013894828e+01,2.543938453958612911e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.725030416738688288e+01,-5.153129566778439852e+01,2.428099150039751208e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.731015413764059119e+01,-5.039789896491893018e+01,2.308774482727833188e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.732468354456148063e+01,-4.918627197703944631e+01,2.186158843247796568e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.729545113288092750e+01,-4.789977798931283104e+01,2.060432685643190354e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.722407900714607365e+01,-4.654172225779357319e+01,1.931764325064749599e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.711226315513929208e+01,-4.511538204281459485e+01,1.800311888767529922e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.696178603445582311e+01,-4.362404093747732503e+01,1.666225490302149836e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.677453240964462466e+01,-4.207102962150955250e+01,1.529649721186492428e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.655250995467683595e+01,-4.045977585477911020e+01,1.390726590010227071e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.629787663520421859e+01,-3.879386755280801680e+01,1.249599091760380176e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.601297764164465320e+01,-3.707713432680250776e+01,1.106415668515785633e+01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.570039578997299401e+01,-3.531375518702085969e+01,9.613359397047871013e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.536302105072132917e+01,-3.350840361724215200e+01,8.145382566520824597e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.500414753749118901e+01,-3.166644658810405843e+01,6.662299050612874751e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.462761040258284240e+01,-2.979422232461411468e+01,5.166611922031275839e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.423798145112424152e+01,-2.789943438207117055e+01,3.661452930946924145e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.384085208337229389e+01,-2.599171918904889367e+01,2.150867105676599333e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.344324697913512523e+01,-2.408347382899903621e+01,6.402268498639154259e-01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.305423319900859269e+01,-2.219107335449061225e+01,-8.631598445179797796e-01,-5.939113377546381578e+00
5.939113377546381578e+00,-2.268581612611241738e+01,-2.033666042376961869e+01,-2.349155702342799579e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.235423474553896384e+01,-1.855073219086942515e+01,-3.803502554669543567e+00,-5.939113377546381578e+00
5.939113377546381578e+00,-2.208174055264119318e+01,-1.687569295969112204e+01,-5.206047592950065805e+00,-5.939113377546381578e+00
5.644124985669388472e+00,-2.219361482994822055e+01,-1.747499455404953750e+01,-4.718620275898680383e+00,-5.644124985669388472e+00
5.348836098605900702e+00,-2.229145940199311227e+01,-1.804682550632726645e+01,-4.244633895665843148e+00,-5.348836098605900702e+00
5.053261966626381607e+00,-2.237651834284671537e+01,-1.859366836982167115e+01,-3.782849973025042889e+00,-5.053261966626381607e+00
4.757417930201208733e+00,-2.244985598903858914e+01,-1.911764501283030171e+01,-3.332210976208289654e+00,-4.757417930201208733e+00
4.461319415391828080e+00,-2.251238094035595694e+01,-1.962056575934261105e+01,-2.891815181013345448e+00,-4.461319415391828080e+00
4.164981929174787822e+00,-2.256487631891180001e+01,-2.010398990768950611e+01,-2.460886411222295234e+00,-4.164981929174787822e+00
3.868421054702065209e+00,-2.260802284756396219e+01,-2.056927188791494032e+01,-2.038750959649022754e+00,-3.868421054702065209e+00
3.571652446501184297e+00,-2.264241672852549314e+01,-2.101759701954998150e+01,-1.624819708975511645e+00,-3.571652446501184297e+00
3.274691825618743390e+00,-2.266858368754716224e+01,-2.145000960055127237e+01,-1.218574086995890982e+00,-3.274691825618743390e+00
2.977554974711027924e+00,-2.268699014429935445e+01,-2.186743524865811494e+01,-8.195548956412423980e-01,-2.977554974711027924e+00
2.680257733085456007e+00,-2.269805219730987744e+01,-2.227069887188146424e+01,-4.273533254284148097e-01,-2.680257733085456007e+00
2.382815991696718427e+00,-2.270214292491728969e+01,-2.266053927104373855e+01,-4.160365387355306754e-02,-2.382815991696718427e+00
2.085245688101482031e+00,-2.269959837303862216e+01,-2.303762111596736517e+01,3.380227429287445129e-01,-2.085245688101482031e+00
1.787562801375648158e+00,-2.269072250768282473e+01,-2.340254485117444716e+01,7.118223434916219894e-01,-1.787562801375648158e+00
1.489783346998162505e+00,-2.267579134312978439e+01,-2.375585495293739768e+01,1.080063609807611069e+00,-1.489783346998162505e+00
1.191923371705457813e+00,-2.265505640767167250e+01,-2.409804686147378305e+01,1.442990453802103668e+00,-1.191923371705457813e+00
8.939989483206381982e-01,-2.262874767249061136e+01,-2.442957283943336222e+01,1.800825166942748856e+00,-8.939989483206381982e-01
5.960261705615579331e-01,-2.259707604201964415e+01,-2.475084695337119811e+01,2.153770911351553519e+00,-5.960261705615579331e-01
2.980211478319780283e-01,-2.256023548350252383e+01,-2.506224933363765928e+01,2.502013850135136774e+00,-2.980211478319780283e-01
0.000000000000000000e+00,-2.251840485767774780e+01,-2.536412983653611875e+01,2.845724978858368281e+00,0.000000000000000000e+00
-1.986817606554603655e-01,-2.247174950031366691e+01,-2.565681120820189776e+01,3.185061707888233951e+00,1.986817606554603655e-01
-3.973587432873667002e-01,-2.242042259481629429e+01,-2.594059183064549856e+01,3.520169235829205157e+00,3.973587432873667002e-01
-5.960261705615583772e-01,-2.236456636866344994e+01,-2.621574811546721051e+01,3.851181746803761907e+00,5.960261705615583772e-01
-7.946792665224133856e-01,-2.230431314050797198e+01,-2.648253659892853307e+01,4.178223458420561087e+00,7.946792665224133856e-01
-9.933132572814954431e-01,-2.223978624007972371e+01,-2.674119578263948682e+01,4.501409542559763999e+00,9.933132572814954431e-01
-1.191923371705457368e+00,-2.217110081923345177e+01,-2.699194775655593048e+01,4.820846937322484038e+00,1.191923371705457368e+00
-1.390504842102949556e+00,-2.209836456943427407e+01,-2.723499963487016373e+01,5.136635065435890546e+00,1.390504842102949556e+00
-1.589052904910290165e+00,-2.202167835849000710e+01,-2.747054483041289430e+01,5.448866471922886312e+00,1.589052904910290165e+00
-1.787562801375648158e+00,-2.194113679731055200e+01,-2.769876418912708615e+01,5.757627391816537710e+00,1.787562801375648158e+00
-1.986029778241496624e+00,-2.185682874580813362e+01,-2.791982700284081531e+01,6.062998257032679028e+00,1.986029778241496624e+00
-2.184449088425089336e+00,-2.176883776567586182e+01,-2.813389191581378412e+01,6.365054150137921418e+00,2.184449088425089336e+00
-2.382815991696718427e+00,-2.167724252664004680e+01,-2.834110773824840024e+01,6.663865211608350769e+00,2.382815991696718427e+00
-2.581125755355516915e+00,-2.158211717183008105e+01,-2.854161417805248036e+01,6.959497006222397530e+00,2.581125755355516915e+00
-2.779373654902560276e+00,-2.148353164711278040e+01,-2.873554250054726111e+01,7.252010853434476267e+00,2.779373654902560276e+00
-2.977554974711027924e+00,-2.138155199856817390e+01,-2.892301612447432291e+01,7.541464125906146343e+00,2.977554974711027924e+00
-3.175665008693203006e+00,-2.127624064171820706e+01,-2.910415116152421433e+01,7.827910519806003720e+00,3.175665008693203006e+00
-3.373699060964052698e+00,-2.116765660564100315e+01,-2.927905690565154018e+01,8.111400300010535247e+00,3.373699060964052698e+00
-3.571652446501184297e+00,-2.105585575469561377e+01,-2.944783627762629763e+01,8.391980522930687414e+00,3.571652446501184297e+00
-3.769520491800925299e+00,-2.094089099023473466e+01,-2.961058622957597564e+01,8.669695239341242754e+00,3.769520491800925299e+00
-3.967298535530315196e+00,-2.082281243438522367e+01,-2.976739811367767530e+01,8.944585679292458735e+00,3.967298535530315196e+00
-4.164981929174787822e+00,-2.070166759772022047e+01,-2.991835801864779398e+01,9.216690420927575289e+00,4.164981929174787822e+00
-4.362566037681297360e+00,-2.057750153242671587e+01,-3.006354707723626873e+01,9.486045544809556418e+00,4.362566037681297360e+00
-4.560046240096706782e+00,-2.045035697238160211e+01,-3.020304174755140991e+01,9.752684775169806031e+00,4.560046240096706782e+00
-4.757417930201208733e+00,-2.032027446138429028e+01,-3.033691407071088619e+01,1.001663960932659947e+01,4.757417930201208733e+00
-4.954676517136541669e+00,-2.018729247065033405e+01,-3.046523190702758654e+01,1.027793943637724894e+01,4.954676517136541669e+00
-5.151817426028846292e+00,-2.005144750654544339e+01,-3.058805915268846576e+01,1.053661164614302415e+01,5.151817426028846292e+00
-5.348836098605900702e+00,-1.991277420942968845e+01,-3.070545593866596334e+01,1.079268172923627489e+01,5.348836098605900702e+00
-5.545727993808582390e+00,-1.977130544438605142e+01,-3.081747881340951167e+01,1.104617336902346203e+01,5.545727993808582390e+00
-5.742488588396322591e+00,-1.962707238452281899e+01,-3.092418091069606589e+01,1.129710852617324512e+01,5.742488588396322591e+00
-5.939113377546381578e+00,-1.948010458746554008e+01,-3.102561210387044355e+01,1.154550751640491058e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.933043006558818888e+01,-3.112181914757452716e+01,1.179138908198634184e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.917807535047534984e+01,-3.121284580794833730e+01,1.203477045747298213e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.902306555205556649e+01,-3.129873298218302580e+01,1.227566743012745931e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.886542441279989646e+01,-3.137951880821337980e+01,1.251409439541348867e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.870517435733895795e+01,-3.145523876525586360e+01,1.275006440791690210e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.854233653781466273e+01,-3.152592576582420847e+01,1.298358922800954574e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.837693087525008195e+01,-3.159161023978912652e+01,1.321467936453904635e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.820897609719095200e+01,-3.165232021098847426e+01,1.344334411379751693e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.803848977184567559e+01,-3.170808136684117429e+01,1.366959159499549514e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.786548833892589627e+01,-3.175891712136879619e+01,1.389342878244290347e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.768998713736790052e+01,-3.180484867198450516e+01,1.411486153461660642e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.751200043009452045e+01,-3.184589505036846191e+01,1.433389462027394146e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.733154142595856229e+01,-3.188207316771122635e+01,1.455053174175266406e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.714862229899165413e+01,-3.191339785457239486e+01,1.476477555558074251e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.696325420506624582e+01,-3.193988189556950630e+01,1.497662769050325515e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.677544729606368179e+01,-3.196153605908254391e+01,1.518608876301885857e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.658521073162705406e+01,-3.197836912213099581e+01,1.539315839050393642e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.639255268856440040e+01,-3.199038789055406795e+01,1.559783520198966933e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.619748036795509805e+01,-3.199759721459927775e+01,1.580011684664417970e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.599999999999999822e+01,-3.199999999999999645e+01,1.599999999999999822e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.580011684664418503e+01,-3.199759721459928841e+01,1.619748036795510160e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.559783520198966578e+01,-3.199038789055406440e+01,1.639255268856439685e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.539315839050393642e+01,-3.197836912213099581e+01,1.658521073162705406e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.518608876301885857e+01,-3.196153605908254391e+01,1.677544729606368179e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.497662769050325515e+01,-3.193988189556950630e+01,1.696325420506624582e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.476477555558073718e+01,-3.191339785457239131e+01,1.714862229899165058e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.455053174175266051e+01,-3.188207316771122279e+01,1.733154142595855873e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.433389462027394146e+01,-3.184589505036846191e+01,1.751200043009452045e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.411486153461660642e+01,-3.180484867198450516e+01,1.768998713736790052e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.389342878244290347e+01,-3.175891712136879619e+01,1.786548833892589627e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.366959159499549692e+01,-3.170808136684117429e+01,1.803848977184567559e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.344334411379751515e+01,-3.165232021098847426e+01,1.820897609719095200e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.321467936453904635e+01,-3.159161023978912652e+01,1.837693087525008195e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.298358922800954574e+01,-3.152592576582420847e+01,1.854233653781466273e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.275006440791690210e+01,-3.145523876525586360e+01,1.870517435733895795e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.251409439541348867e+01,-3.137951880821337980e+01,1.886542441279989646e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.227566743012745931e+01,-3.129873298218302580e+01,1.902306555205556649e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.203477045747298035e+01,-3.121284580794833019e+01,1.917807535047534984e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.179138908198633651e+01,-3.112181914757452361e+01,1.933043006558818533e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.154550751640490702e+01,-3.102561210387044355e+01,1.948010458746554008e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.129710852617324512e+01,-3.092418091069606589e+01,1.962707238452281899e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.104617336902346203e+01,-3.081747881340951167e+01,1.977130544438605142e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.079268172923627489e+01,-3.070545593866596334e+01,1.991277420942968845e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.053661164614301882e+01,-3.058805915268845865e+01,2.005144750654543628e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.027793943637725071e+01,-3.046523190702758654e+01,2.018729247065033405e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-1.001663960932659947e+01,-3.033691407071088619e+01,2.032027446138429028e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-9.752684775169804254e+00,-3.020304174755140991e+01,2.045035697238160211e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-9.486045544809554642e+00,-3.006354707723626873e+01,2.057750153242671587e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-9.216690420927575289e+00,-2.991835801864779398e+01,2.070166759772022047e+01,5.939113377546381578e+00
-5.939113377546381578e+00,-8.944585679292458735e+00,-2.976739811367767530e+01,2.082281243438522367e+01,5.939113377546381578e+00
-5.644124985669388472e+00,-8.669695239341242754e+00,-2.961058622957597564e+01,2.094089099023473466e+01,5.644124985669388472e+00
-5.348836098605900702e+00,-8.391980522930687414e+00,-2.944783627762629763e+01,2.105585575469561022e+01,5.348836098605900702e+00
-5.053261966626381607e+00,-8.111400300010529918e+00,-2.927905690565153662e+01,2.116765660564100315e+01,5.053261966626381607e+00
-4.757417930201208733e+00,-7.827910519806004608e+00,-2.910415116152421433e+01,2.127624064171820706e+01,4.757417930201208733e+00
-4.461319415391828080e+00,-7.541464125906146343e+00,-2.892301612447432291e+01,2.138155199856817390e+01,4.461319415391828080e+00
-4.164981929174787822e+00,-7.252010853434476267e+00,-2.873554250054726111e+01,2.148353164711278040e+01,4.164981929174787822e+00
-3.868421054702065209e+00,-6.959497006222400195e+00,-2.854161417805248036e+01,2.158211717183008105e+01,3.868421054702065209e+00
-3.571652446501184297e+00,-6.663865211608349881e+00,-2.834110773824839313e+01,2.167724252664004680e+01,3.571652446501184297e+00
-3.274691825618743390e+00,-6.365054150137919642e+00,-2.813389191581378412e+01,2.176883776567586182e+01,3.274691825618743390e+00
-2.977554974711027924e+00,-6.062998257032680804e+00,-2.791982700284081531e+01,2.185682874580813717e+01,2.977554974711027924e+00
-2.680257733085456007e+00,-5.757627391816537710e+00,-2.769876418912708615e+01,2.194113679731055200e+01,2.680257733085456007e+00
-2.382815991696718427e+00,-5.448866471922888977e+00,-2.747054483041290140e+01,2.202167835849001065e+01,2.382815991696718427e+00
-2.085245688101482031e+00,-5.136635065435888770e+00,-2.723499963487016373e+01,2.209836456943427407e+01,2.085245688101482031e+00
-1.787562801375648158e+00,-4.820846937322480485e+00,-2.699194775655592338e+01,2.217110081923344111e+01,1.787562801375648158e+00
-1.489783346998162505e+00,-4.501409542559763999e+00,-2.674119578263948682e+01,2.223978624007972371e+01,1.489783346998162505e+00
-1.191923371705457813e+00,-4.178223458420561087e+00,-2.648253659892853307e+01,2.230431314050797198e+01,1.191923371705457813e+00
-8.939989483206381982e-01,-3.851181746803762795e+00,-2.621574811546721051e+01,2.236456636866344994e+01,8.939989483206381982e-01
-5.960261705615579331e-01,-3.520169235829204712e+00,-2.594059183064549856e+01,2.242042259481629429e+01,5.960261705615579331e-01
-2.980211478319780283e-01,-3.185061707888233506e+00,-2.565681120820189776e+01,2.247174950031366691e+01,2.980211478319780283e-01
0.000000000000000000e+00,-2.845724978858369170e+00,-2.536412983653611875e+01,2.251840485767774780e+01,0.000000000000000000e+00
